Date, APL.1, APL.2, APL.3, APL.4, APL.5, APL.6, APL.7, APL.8, APL.9, APL.10, APL.11, APL.12
2024-11-01 23:09:12,144.87,32.89,24.48,24.48,171.7,42.6,1.0,13.84404,42.787,172.497,1.0e-2,-15.48
2024-11-01 23:09:18,143.61,33.03,24.48,24.48,172.0,42.6,1.0,13.851957,42.776,172.55,1.0e-2,-15.63
2024-11-01 23:09:24,142.31,32.98,24.48,24.48,172.5,42.7,1.0,13.84903,42.798,172.601,1.0e-2,-15.63
2024-11-01 23:09:30,141.08,33.11,24.48,24.48,172.1,42.6,1.0,13.855894,42.797,172.662,1.0e-2,-15.63
2024-11-01 23:09:36,139.95,33.22,24.48,24.48,172.3,42.7,1.0,13.862019,42.801,172.771,1.8e-2,-15.76
2024-11-01 23:09:42,138.71,33.24,24.48,24.48,172.0,42.6,1.0,13.863073,42.795,172.759,2.2e-2,-15.76
2024-11-01 23:09:48,137.56,33.38,24.48,24.48,172.5,42.6,1.0,13.868935,42.804,172.868,2.2e-2,-15.89
2024-11-01 23:09:54,136.35,33.39,24.48,24.48,172.8,42.6,1.0,13.871607,42.785,172.824,2.2e-2,-15.89
2024-11-01 23:10:00,135.13,33.44,24.48,24.48,171.9,42.6,1.0,13.875216,42.794,172.905,2.2e-2,-16.04
2024-11-01 23:10:06,133.93,33.56,24.48,24.48,172.2,42.6,1.0,13.882247,42.787,172.964,2.2e-2,-16.04
2024-11-01 23:10:12,132.79,33.45,24.48,24.48,173.0,42.7,1.0,13.875259,42.813,172.983,2.2e-2,-16.19
2024-11-01 23:10:18,131.64,33.54,24.48,24.48,172.6,42.6,1.0,13.880503,42.804,173.01,2.2e-2,-16.19
2024-11-01 23:10:24,130.5,33.6,24.48,24.48,172.5,42.6,1.0,13.883879,42.8,173.043,2.2e-2,-16.34
2024-11-01 23:10:30,129.37,33.61,24.48,24.48,172.6,42.6,1.0,13.884422,42.801,173.045,2.2e-2,-16.34
2024-11-01 23:10:36,128.88,33.66,24.48,24.48,172.4,42.5,1.0,13.886505,42.793,173.038,2.5e-2,-5.96
2024-11-01 23:10:42,127.71,33.7,24.48,24.48,172.0,42.7,1.0,13.889553,42.797,173.094,2.5e-2,-5.96
2024-11-01 23:10:48,126.58,33.88,24.48,24.48,172.2,42.6,1.0,13.899547,42.782,173.156,2.5e-2,-16.48
2024-11-01 23:10:54,125.48,33.93,24.48,24.48,172.5,42.6,1.0,13.902208,42.806,173.285,2.5e-2,-16.48
2024-11-01 23:11:00,124.37,33.93,24.48,24.48,172.8,42.7,1.0,13.902323,42.81,173.303,2.5e-2,-16.72
2024-11-01 23:11:06,123.29,34.0,24.48,24.48,172.7,42.6,1.0,13.90642,42.802,173.321,2.5e-2,-16.72
2024-11-01 23:11:12,122.24,34.06,24.48,24.48,172.4,42.7,1.0,13.909488,42.799,173.347,2.5e-2,-16.72
2024-11-01 23:11:18,121.19,34.09,24.48,24.48,172.4,42.6,1.0,13.910986,42.804,173.39,2.5e-2,-16.88
2024-11-01 23:11:24,120.13,34.31,24.48,24.48,172.4,42.6,1.0,13.92353,42.78,173.439,2.5e-2,-16.88
2024-11-01 23:11:30,119.03,34.33,24.48,24.48,172.9,42.6,1.0,13.925037,42.801,173.544,2.5e-2,-17.03
2024-11-01 23:11:36,117.98,34.4,24.48,24.48,173.1,42.6,1.0,13.928751,42.795,173.557,2.5e-2,-17.03
2024-11-01 23:11:42,117.0,34.42,24.48,24.48,173.0,42.6,1.0,13.927538,42.808,173.601,2.5e-2,-17.17
2024-11-01 23:11:48,116.01,34.43,24.48,24.48,173.3,42.6,1.0,13.930503,42.809,173.644,2.5e-2,-17.17
2024-11-01 23:11:54,115.02,34.54,24.48,24.48,173.4,42.6,1.0,13.936671,42.779,173.596,2.5e-2,-17.31
2024-11-01 23:12:00,114.03,34.58,24.48,24.48,172.4,42.6,1.0,13.938808,42.792,173.684,2.5e-2,-17.31
2024-11-01 23:12:06,112.99,34.6,24.48,24.48,173.3,42.6,1.0,13.93973,42.798,173.718,2.5e-2,-17.44
2024-11-01 23:12:12,111.97,35.93,24.48,24.48,173.0,42.6,1.0,14.016089,42.594,173.813,2.5e-2,-17.44
2024-11-01 23:12:18,111.04,35.98,24.48,24.48,173.3,42.6,1.0,14.016851,42.69,174.217,2.5e-2,-17.57
2024-11-01 23:12:24,110.13,36.03,24.48,24.48,174.5,42.8,1.0,14.020527,42.747,174.493,2.5e-2,-17.57
2024-11-01 23:12:30,109.2,35.92,24.48,24.48,174.1,42.7,1.0,14.014433,42.794,174.611,2.5e-2,-17.72
2024-11-01 23:12:36,108.26,36.16,24.48,24.48,173.7,42.7,1.0,14.02586,42.791,174.74,2.5e-2,-17.72
2024-11-01 23:12:42,107.31,36.1,24.48,24.48,173.7,42.7,1.0,14.023865,42.799,174.747,2.5e-2,-17.85
2024-11-01 23:12:48,106.4,36.03,24.48,24.48,174.4,42.8,1.0,14.02053,42.802,174.718,2.5e-2,-17.85
2024-11-01 23:12:54,105.43,36.25,24.48,24.48,175.1,42.7,1.0,14.033565,42.79,174.827,2.5e-2,-17.85
2024-11-01 23:13:00,104.57,36.34,24.48,24.48,174.6,42.8,1.0,14.038624,42.781,174.854,2.5e-2,-18.0
2024-11-01 23:13:06,103.71,36.31,24.48,24.48,174.0,42.7,1.0,14.035841,42.8,174.897,2.5e-2,-18.0
2024-11-01 23:13:12,102.77,36.22,24.48,24.48,174.1,42.7,1.0,14.031769,42.814,174.905,2.5e-2,-18.13
2024-11-01 23:13:18,101.86,36.39,24.48,24.48,174.2,42.7,1.0,14.040476,42.798,174.945,2.5e-2,-18.13
2024-11-01 23:13:24,101.05,36.54,24.48,24.48,173.7,42.7,1.0,14.04915,42.787,175.031,2.5e-2,-18.25
2024-11-01 23:13:30,100.19,36.52,24.48,24.48,174.0,42.7,1.0,14.047966,42.796,175.03,2.5e-2,-18.25
2024-11-01 23:13:36,99.33,36.49,24.48,24.48,175.3,42.8,1.0,14.046073,42.804,175.038,2.5e-2,-18.38
2024-11-01 23:13:42,98.46,36.5,24.48,24.48,174.2,42.7,1.0,14.046738,42.806,175.056,2.5e-2,-18.38
2024-11-01 23:13:48,97.59,36.75,24.48,24.48,174.7,42.7,1.0,14.061419,42.795,175.189,2.5e-2,-18.51
2024-11-01 23:13:54,96.77,36.83,24.48,24.48,174.2,42.6,1.0,14.063194,42.798,175.226,2.5e-2,-18.51
2024-11-01 23:14:00,95.98,36.83,24.48,24.48,174.3,42.8,1.0,14.065196,42.8,175.257,2.5e-2,-18.65
2024-11-01 23:14:06,95.18,36.75,24.48,24.48,174.9,42.8,1.0,14.060867,42.807,175.233,2.5e-2,-18.65
2024-11-01 23:14:12,94.41,36.93,24.48,24.48,174.8,42.7,1.0,14.07088,42.795,175.291,2.5e-2,-18.79
2024-11-01 23:14:18,93.61,36.99,24.48,24.48,174.9,42.7,1.0,14.0734,42.793,175.33,2.5e-2,-18.79
2024-11-01 23:14:24,92.79,37.1,24.48,24.48,174.4,42.7,1.0,14.080745,42.779,175.37,2.5e-2,-18.79
2024-11-01 23:14:30,92.04,37.02,24.48,24.48,175.1,42.7,1.0,14.076067,42.803,175.403,2.5e-2,-18.91
2024-11-01 23:14:36,91.27,37.28,24.48,24.48,175.1,42.7,1.0,14.090804,42.795,175.546,2.5e-2,-18.91
2024-11-01 23:14:42,90.43,37.25,24.48,24.48,174.7,42.7,1.0,14.088749,42.806,175.568,2.5e-2,-19.03
2024-11-01 23:14:48,89.64,37.35,24.48,24.48,175.5,42.7,1.0,14.09471,42.789,175.574,2.5e-2,-19.03
2024-11-01 23:14:54,88.9,37.38,24.48,24.48,175.1,42.7,1.0,14.09524,42.783,175.556,2.5e-2,-19.16
2024-11-01 23:15:00,88.15,37.55,24.48,24.48,175.0,42.8,1.0,14.106032,42.775,175.654,2.5e-2,-19.16
2024-11-01 23:15:06,87.44,37.56,24.48,24.48,174.7,42.7,1.0,14.106583,42.781,175.739,2.5e-2,-19.29
2024-11-01 23:15:12,86.71,37.67,24.48,24.48,175.3,42.7,1.0,14.113451,42.781,175.768,2.5e-2,-19.29
2024-11-01 23:15:18,85.99,37.65,24.48,24.48,175.6,42.7,1.0,14.111542,42.806,175.85,2.5e-2,-19.39
2024-11-01 23:15:24,85.22,37.77,24.48,24.48,174.8,42.8,1.0,14.119049,42.801,175.922,2.5e-2,-19.39
2024-11-01 23:15:30,84.47,37.99,24.48,24.48,175.1,42.7,1.0,14.130529,42.762,175.903,2.5e-2,-19.52
2024-11-01 23:15:36,83.76,37.99,24.48,24.48,175.2,42.8,1.0,14.13047,42.783,175.987,2.5e-2,-19.52
2024-11-01 23:15:42,83.01,38.06,24.48,24.48,175.7,42.7,1.0,14.134592,42.785,176.047,2.5e-2,-19.65
2024-11-01 23:15:48,82.39,37.87,24.48,24.48,175.5,42.7,1.0,14.123946,42.794,175.978,2.5e-2,-19.65
2024-11-01 23:15:54,81.68,38.18,24.48,24.48,175.7,42.7,1.0,14.14115,42.78,176.119,2.5e-2,-19.76
2024-11-01 23:16:00,81.04,38.19,24.48,24.48,175.4,42.8,1.0,14.142001,42.797,176.187,2.5e-2,-19.76
2024-11-01 23:16:06,80.33,38.47,24.48,24.48,175.7,42.8,1.0,14.15792,42.777,176.299,2.5e-2,-19.76
2024-11-01 23:16:12,79.66,38.4,24.48,24.48,175.9,42.8,1.0,14.153988,42.796,176.329,2.5e-2,-19.89
2024-11-01 23:16:18,79.0,38.45,24.48,24.48,175.8,42.8,1.0,14.15636,42.805,176.394,2.5e-2,-19.89
2024-11-01 23:16:24,78.27,38.17,24.48,24.48,176.0,42.7,1.0,14.140839,42.846,176.374,2.5e-2,-19.99
2024-11-01 23:16:30,77.62,38.65,24.48,24.48,175.9,42.7,1.0,14.167762,42.762,176.356,2.5e-2,-19.99
2024-11-01 23:16:36,77.0,38.68,24.48,24.48,176.7,42.7,1.0,14.169178,42.791,176.493,2.5e-2,-20.09
2024-11-01 23:16:42,76.32,38.28,24.48,24.48,175.5,42.8,1.0,14.146996,42.862,176.516,2.5e-2,-20.09
2024-11-01 23:16:48,75.72,38.08,24.48,24.48,176.0,42.8,1.0,14.135875,42.896,176.519,2.5e-2,-20.24
2024-11-01 23:16:54,75.22,38.15,24.48,24.48,176.3,42.8,1.0,14.13994,42.889,176.54,2.5e-2,-20.24
2024-11-01 23:17:00,75.03,38.15,24.48,24.48,176.1,42.7,1.0,14.138374,42.882,176.492,2.5e-2,-20.32
2024-11-01 23:17:06,74.97,38.12,24.48,24.48,175.8,42.8,1.0,14.137678,42.884,176.492,2.5e-2,-20.32
2024-11-01 23:17:12,74.95,38.25,24.48,24.48,175.7,42.7,1.0,14.144838,42.859,176.477,2.5e-2,-20.28
2024-11-01 23:17:18,74.85,38.32,24.48,24.48,175.9,42.7,1.0,14.149607,42.838,176.448,2.5e-2,-20.28
2024-11-01 23:17:24,74.78,38.34,24.48,24.48,175.8,42.7,1.0,14.150512,42.852,176.518,2.5e-2,-20.23
2024-11-01 23:17:30,74.65,38.47,24.48,24.48,175.9,42.7,1.0,14.157581,42.823,176.511,2.5e-2,-20.23
2024-11-01 23:17:36,74.53,38.56,24.48,24.48,175.7,42.7,1.0,14.162733,42.813,176.51,2.5e-2,-20.24
2024-11-01 23:17:42,74.4,38.72,24.48,24.48,175.3,42.6,1.0,14.171748,42.799,176.559,2.5e-2,-20.24
2024-11-01 23:17:48,74.28,38.85,24.48,24.48,176.2,42.7,1.0,14.178823,42.777,176.554,2.5e-2,-20.24
2024-11-01 23:17:54,74.15,38.87,24.48,24.48,176.1,42.6,1.0,14.180244,42.785,176.604,2.5e-2,-20.25
2024-11-01 23:18:00,74.03,38.81,24.48,24.48,176.1,42.7,1.0,14.176811,42.801,176.631,2.5e-2,-20.25
2024-11-01 23:18:06,73.86,38.93,24.48,24.48,176.1,42.6,1.0,14.184959,42.784,176.657,2.5e-2,-20.29
2024-11-01 23:18:12,73.72,39.0,24.48,24.48,176.4,42.7,1.0,14.187395,42.801,176.759,2.5e-2,-20.29
2024-11-01 23:18:18,73.61,39.02,24.48,24.48,176.2,42.6,1.0,14.188438,42.788,176.719,2.5e-2,-20.3
2024-11-01 23:18:24,73.46,39.1,24.48,24.48,176.4,42.6,1.0,14.193191,42.795,176.803,2.5e-2,-20.3
2024-11-01 23:18:30,73.35,39.08,24.48,24.48,175.7,42.6,1.0,14.191348,42.812,176.851,2.5e-2,-20.3
2024-11-01 23:18:36,73.19,39.2,24.48,24.48,175.9,42.6,1.0,14.198956,42.794,176.871,2.5e-2,-20.3
2024-11-01 23:18:42,73.05,39.32,24.48,24.48,176.2,42.6,1.0,14.20544,42.773,176.864,2.5e-2,-20.33
2024-11-01 23:18:48,72.92,39.33,24.48,24.48,176.2,42.6,1.0,14.205959,42.794,176.955,2.5e-2,-20.33
2024-11-01 23:18:54,72.79,39.42,24.48,24.48,176.7,42.6,1.0,14.211456,42.798,177.039,2.5e-2,-20.34
2024-11-01 23:19:00,72.65,39.38,24.48,24.48,177.2,42.6,1.0,14.20882,42.798,177.027,2.5e-2,-20.34
2024-11-01 23:19:06,72.48,39.58,24.48,24.48,176.2,42.6,1.0,14.220367,42.797,177.139,2.5e-2,-20.36
2024-11-01 23:19:12,72.34,39.73,24.48,24.48,176.5,42.6,1.0,14.228813,42.79,177.222,2.5e-2,-20.36
2024-11-01 23:19:18,72.21,39.75,24.48,24.48,176.1,42.6,1.0,14.229818,42.788,177.224,2.5e-2,-20.36
2024-11-01 23:19:24,72.04,39.77,24.48,24.48,176.2,42.6,1.0,14.230587,42.787,177.23,2.5e-2,-20.36
2024-11-01 23:19:30,71.93,39.91,24.48,24.48,177.1,42.6,1.0,14.23851,42.789,177.351,2.5e-2,-20.36
2024-11-01 23:19:36,71.76,39.95,24.48,24.48,177.2,42.6,1.0,14.241997,42.804,177.439,2.5e-2,-20.37
2024-11-01 23:19:42,71.61,40.1,24.48,24.48,176.7,42.6,1.0,14.24931,42.797,177.499,2.5e-2,-20.37
2024-11-01 23:19:48,71.5,40.06,24.48,24.48,177.5,42.6,1.0,14.247156,42.795,177.465,2.5e-2,-20.38
2024-11-01 23:19:54,71.35,40.11,24.48,24.48,176.4,42.6,1.0,14.249378,42.804,177.529,2.5e-2,-20.38
2024-11-01 23:20:00,71.23,40.15,24.48,24.48,177.0,42.6,1.0,14.252354,42.793,177.52,2.5e-2,-20.39
2024-11-01 23:20:06,71.28,40.34,24.48,24.48,177.4,42.6,1.0,14.262932,42.784,177.612,2.5e-2,-20.39
2024-11-01 23:20:12,71.31,40.34,24.48,24.48,177.3,42.6,1.0,14.262928,42.801,177.686,2.5e-2,-20.39
2024-11-01 23:20:18,71.33,40.45,24.48,24.48,177.6,42.6,1.0,14.269257,42.799,177.753,2.5e-2,-20.39
2024-11-01 23:20:24,71.38,40.53,24.48,24.48,177.0,42.6,1.0,14.273773,42.796,177.795,2.5e-2,-20.38
2024-11-01 23:20:30,71.37,40.59,24.48,24.48,177.0,42.6,1.0,14.277348,42.797,177.845,2.5e-2,-20.38
2024-11-01 23:20:36,71.49,40.73,24.48,24.48,177.1,42.6,1.0,14.284884,42.792,177.917,3.8e-2,-15.39
2024-11-01 23:20:42,71.47,40.88,24.48,24.48,177.4,42.6,1.0,14.293033,42.784,177.982,4.0e-2,-15.39
2024-11-01 23:20:48,71.49,40.75,24.48,24.48,176.8,42.6,1.0,14.285973,42.799,177.957,4.0e-2,-13.72
2024-11-01 23:20:54,71.49,40.91,24.48,24.48,178.1,42.6,1.0,14.295113,42.795,178.054,4.0e-2,-13.72
2024-11-01 23:21:00,71.51,40.94,24.48,24.48,177.4,42.6,1.0,14.296859,42.789,178.053,4.0e-2,-13.72
2024-11-01 23:21:06,71.49,41.17,24.48,24.48,177.0,42.6,1.0,14.309576,42.777,178.158,4.0e-2,-15.45
2024-11-01 23:21:12,71.49,41.14,24.48,24.48,177.9,42.6,1.0,14.308021,42.805,178.255,4.0e-2,-15.45
2024-11-01 23:21:18,71.53,41.15,24.48,24.48,177.2,42.6,1.0,14.308295,42.804,178.253,4.0e-2,-18.69
2024-11-01 23:21:24,71.49,41.24,24.48,24.48,177.1,42.6,1.0,14.31254,42.792,178.256,4.0e-2,-18.69
2024-11-01 23:21:30,71.5,41.43,24.48,24.48,177.0,42.6,1.0,14.324064,42.773,178.317,4.0e-2,-19.72
2024-11-01 23:21:36,72.13,41.35,24.48,24.48,177.8,42.6,1.0,14.319922,42.789,178.334,4.0e-2,-19.72
2024-11-01 23:21:42,72.11,41.46,24.48,24.48,177.5,42.6,1.0,14.325938,42.795,178.431,4.3e-2,-3.74
2024-11-01 23:21:48,72.09,41.4,24.48,24.48,178.6,42.6,1.0,14.322458,42.814,178.468,4.3e-2,-3.74
2024-11-01 23:21:54,72.09,41.6,24.48,24.48,177.6,42.6,1.0,14.333643,42.799,178.505,4.3e-2,-3.3
2024-11-01 23:22:00,72.09,41.55,24.48,24.48,177.6,42.6,1.0,14.330769,42.803,178.525,4.3e-2,-3.3
2024-11-01 23:22:06,72.06,41.78,24.48,24.48,178.1,42.6,1.0,14.343828,42.783,178.601,4.3e-2,-3.22
2024-11-01 23:22:12,71.99,41.81,24.48,24.48,178.3,42.6,1.0,14.345371,42.792,178.656,4.3e-2,-3.22
2024-11-01 23:22:18,71.8,41.83,24.48,24.48,178.2,42.6,1.0,14.346987,42.798,178.702,4.3e-2,-11.38
2024-11-01 23:22:24,71.64,41.86,24.48,24.48,178.2,42.6,1.0,14.348556,42.786,178.701,4.3e-2,-11.38
2024-11-01 23:22:30,71.51,41.89,24.48,24.48,177.9,42.6,1.0,14.350241,42.791,178.748,4.3e-2,-14.58
2024-11-01 23:22:36,71.36,42.02,24.48,24.48,178.1,42.6,1.0,14.357624,42.798,178.833,4.3e-2,-14.58
2024-11-01 23:22:42,71.24,42.17,24.48,24.48,178.0,42.6,1.0,14.365664,42.781,178.858,4.3e-2,-14.58
2024-11-01 23:22:48,71.11,42.16,24.48,24.48,178.1,42.6,1.0,14.365447,42.798,178.927,4.3e-2,-15.76
2024-11-01 23:22:54,71.1,42.16,24.48,24.48,178.5,42.6,1.0,14.365181,42.813,178.987,4.3e-2,-15.76
2024-11-01 23:23:00,71.12,42.21,24.48,24.48,178.6,42.6,1.0,14.368137,42.791,178.906,4.3e-2,-15.02
2024-11-01 23:23:06,71.12,42.25,24.48,24.48,178.1,42.6,1.0,14.370494,42.793,178.97,4.3e-2,-15.02
2024-11-01 23:23:12,71.15,42.37,24.48,24.48,178.3,42.6,1.0,14.377314,42.789,179.035,4.3e-2,-15.08
2024-11-01 23:23:18,71.16,42.3,24.48,24.48,178.7,42.6,1.0,14.372709,42.811,179.072,4.3e-2,-15.08
2024-11-01 23:23:24,71.14,42.48,24.48,24.48,177.8,42.6,1.0,14.38319,42.811,179.198,4.3e-2,-15.32
2024-11-01 23:23:30,71.17,42.57,24.48,24.48,178.4,42.6,1.0,14.38834,42.795,179.194,4.3e-2,-15.32
2024-11-01 23:23:36,71.15,42.67,24.48,24.48,178.5,42.6,1.0,14.393862,42.777,179.187,4.3e-2,-15.53
2024-11-01 23:23:42,71.16,42.74,24.48,24.48,178.8,42.6,1.0,14.397872,42.793,179.306,4.3e-2,-15.53
2024-11-01 23:23:48,71.18,42.85,24.48,24.48,179.0,42.6,1.0,14.404356,42.78,179.33,4.3e-2,-15.68
2024-11-01 23:23:54,71.18,42.8,24.48,24.48,177.8,42.6,1.0,14.401564,42.8,179.379,4.3e-2,-15.68
2024-11-01 23:24:00,71.11,42.9,24.48,24.48,178.5,42.6,1.0,14.406834,42.782,179.455,4.3e-2,-15.8
2024-11-01 23:24:06,71.13,43.01,24.48,24.48,178.8,42.6,1.0,14.413192,42.803,179.536,4.3e-2,-15.8
2024-11-01 23:24:12,71.13,43.04,24.48,24.48,179.5,42.6,1.0,14.41458,42.8,179.539,4.3e-2,-15.8
2024-11-01 23:24:18,71.15,43.08,24.48,24.48,179.3,42.6,1.0,14.417377,42.798,179.565,4.3e-2,-15.92
2024-11-01 23:24:24,71.14,43.13,24.48,24.48,178.7,42.6,1.0,14.419825,42.788,179.551,4.3e-2,-15.92
2024-11-01 23:24:30,71.15,43.13,24.48,24.48,179.2,42.6,1.0,14.420092,42.792,179.574,4.3e-2,-16.15
2024-11-01 23:24:36,71.15,43.25,24.48,24.48,179.2,42.6,1.0,14.426882,42.794,179.666,4.3e-2,-16.15
2024-11-01 23:24:42,71.18,43.42,24.48,24.48,179.0,42.6,1.0,14.436152,42.775,179.697,4.3e-2,-16.44
2024-11-01 23:24:48,71.18,43.38,24.48,24.48,178.7,42.6,1.0,14.43416,42.805,179.799,4.3e-2,-16.44
2024-11-01 23:24:54,71.15,43.5,24.48,24.48,180.1,42.6,1.0,14.440828,42.802,179.869,4.3e-2,-16.59
2024-11-01 23:25:00,71.18,43.42,24.48,24.48,178.9,42.6,1.0,14.436339,42.802,179.813,4.3e-2,-16.59
2024-11-01 23:25:06,71.14,43.65,24.48,24.48,179.7,42.6,1.0,14.449459,42.777,179.867,4.3e-2,-16.62
2024-11-01 23:25:12,71.14,43.66,24.48,24.48,179.5,42.6,1.0,14.450175,42.785,179.913,4.3e-2,-16.62
2024-11-01 23:25:18,71.18,43.58,24.48,24.48,179.4,42.6,1.0,14.445202,42.791,179.876,4.3e-2,-16.62
2024-11-01 23:25:24,71.18,43.77,24.48,24.48,178.8,42.6,1.0,14.45608,42.802,180.057,4.3e-2,-16.62
2024-11-01 23:25:30,71.13,43.83,24.48,24.48,179.2,42.5,1.0,14.459503,42.794,180.063,4.3e-2,-16.64
2024-11-01 23:25:36,71.15,43.81,24.48,24.48,179.6,42.7,1.0,14.457972,42.81,180.114,4.3e-2,-16.64
2024-11-01 23:25:42,71.11,43.99,24.48,24.48,178.8,42.6,1.0,14.468145,42.794,180.171,4.3e-2,-16.65
2024-11-01 23:25:48,71.11,44.02,24.48,24.48,179.7,42.6,1.0,14.469878,42.789,180.17,4.3e-2,-16.65
2024-11-01 23:25:54,71.12,44.01,24.48,24.48,179.6,42.6,1.0,14.469447,42.797,180.196,4.3e-2,-16.65
2024-11-01 23:26:00,71.14,44.05,24.48,24.48,179.9,42.6,1.0,14.471731,42.803,180.251,4.3e-2,-16.68
2024-11-01 23:26:06,71.09,44.19,24.48,24.48,179.9,42.6,1.0,14.479574,42.791,180.297,4.3e-2,-16.68
2024-11-01 23:26:12,71.09,44.22,24.48,24.48,179.1,42.6,1.0,14.481239,42.801,180.358,4.3e-2,-16.73
2024-11-01 23:26:18,71.1,44.27,24.48,24.48,180.4,42.6,1.0,14.484092,42.806,180.415,4.3e-2,-16.73
2024-11-01 23:26:24,71.1,44.48,24.48,24.48,179.6,42.6,1.0,14.495832,42.771,180.41,4.3e-2,-16.78
2024-11-01 23:26:30,71.07,44.37,24.48,24.48,179.2,42.6,1.0,14.48984,42.793,180.43,4.3e-2,-16.78
2024-11-01 23:26:36,71.11,44.42,24.48,24.48,179.8,42.5,1.0,14.492599,42.791,180.456,4.3e-2,-16.87
2024-11-01 23:26:42,71.08,44.48,24.48,24.48,180.1,42.6,1.0,14.496159,42.797,180.524,4.3e-2,-16.87
2024-11-01 23:26:48,71.05,44.61,24.48,24.48,180.1,42.6,1.0,14.503107,42.781,180.545,4.3e-2,-16.96
2024-11-01 23:26:54,71.07,44.64,24.48,24.48,179.5,42.6,1.0,14.5051,42.792,180.613,4.3e-2,-16.96
2024-11-01 23:27:00,71.09,44.73,24.48,24.48,179.9,42.6,1.0,14.509954,42.799,180.704,4.3e-2,-17.05
2024-11-01 23:27:06,71.06,44.8,24.48,24.48,179.9,42.6,1.0,14.514064,42.791,180.72,4.3e-2,-17.05
2024-11-01 23:27:12,71.09,44.87,24.48,24.48,180.1,42.6,1.0,14.517699,42.793,180.774,4.3e-2,-17.15
2024-11-01 23:27:18,71.07,44.86,24.48,24.48,180.7,42.6,1.0,14.517385,42.79,180.758,4.3e-2,-17.15
2024-11-01 23:27:24,71.1,44.95,24.48,24.48,179.6,42.6,1.0,14.522524,42.788,180.811,4.3e-2,-17.25
2024-11-01 23:27:30,71.08,45.04,24.48,24.48,180.5,42.6,1.0,14.527353,42.797,180.909,4.3e-2,-17.25
2024-11-01 23:27:36,71.07,45.13,24.48,24.48,180.1,42.6,1.0,14.532368,42.786,180.922,4.3e-2,-17.25
2024-11-01 23:27:42,71.05,45.14,24.48,24.48,180.7,42.6,1.0,14.533257,42.801,180.996,4.3e-2,-17.35
2024-11-01 23:27:48,71.04,45.17,24.48,24.48,180.5,42.6,1.0,14.534283,42.799,181.003,4.3e-2,-17.35
2024-11-01 23:27:54,71.03,45.26,24.48,24.48,180.8,42.6,1.0,14.539751,42.787,181.018,4.3e-2,-17.46
2024-11-01 23:28:00,71.02,45.45,24.48,24.48,180.3,42.6,1.0,14.550133,42.782,181.122,4.3e-2,-17.46
2024-11-01 23:28:06,71.04,45.46,24.48,24.48,180.8,42.6,1.0,14.551107,42.777,181.114,4.3e-2,-17.59
2024-11-01 23:28:12,71.05,45.36,24.48,24.48,180.4,42.6,1.0,14.545643,42.801,181.15,4.3e-2,-17.59
2024-11-01 23:28:18,71.06,45.46,24.48,24.48,180.7,42.6,1.0,14.551261,42.798,181.206,4.3e-2,-17.7
2024-11-01 23:28:24,71.08,45.69,24.48,24.48,180.6,42.6,1.0,14.563412,42.778,181.271,4.3e-2,-17.7
2024-11-01 23:28:30,71.03,45.77,24.48,24.48,181.2,42.6,1.0,14.568172,42.798,181.413,4.3e-2,-17.84
2024-11-01 23:28:36,71.05,46.0,24.48,24.48,180.8,42.6,1.0,14.580928,42.776,181.476,4.3e-2,-17.84
2024-11-01 23:28:42,71.04,45.93,24.48,24.48,180.9,42.6,1.0,14.577662,42.796,181.519,4.3e-2,-17.97
2024-11-01 23:28:48,71.05,46.01,24.48,24.48,181.1,42.6,1.0,14.581987,42.773,181.477,4.3e-2,-17.97
2024-11-01 23:28:54,71.04,46.13,24.48,24.48,181.0,42.6,1.0,14.589039,42.779,181.589,4.3e-2,-18.1
2024-11-01 23:29:00,71.03,46.12,24.48,24.48,180.4,42.6,1.0,14.588225,42.794,181.643,4.3e-2,-18.1
2024-11-01 23:29:06,71.01,46.06,24.48,24.48,180.7,42.6,1.0,14.584812,42.802,181.632,4.3e-2,-18.1
2024-11-01 23:29:12,71.06,46.29,24.48,24.48,181.2,42.6,1.0,14.597578,42.796,181.762,4.3e-2,-18.23
2024-11-01 23:29:18,71.04,46.42,24.48,24.48,180.9,42.6,1.0,14.604982,42.774,181.763,4.3e-2,-18.23
2024-11-01 23:29:24,71.04,46.39,24.48,24.48,181.3,42.6,1.0,14.60361,42.789,181.809,4.3e-2,-18.36
2024-11-01 23:29:30,71.04,46.43,24.48,24.48,181.2,42.6,1.0,14.605659,42.792,181.847,4.3e-2,-18.36
2024-11-01 23:29:36,71.0,46.42,24.48,24.48,180.7,42.6,1.0,14.605469,42.796,181.863,4.3e-2,-18.46
2024-11-01 23:29:42,70.97,46.54,24.48,24.48,181.0,42.7,1.0,14.611915,42.801,181.961,4.3e-2,-18.46
2024-11-01 23:29:48,70.99,46.6,24.48,24.48,181.3,42.6,1.0,14.615204,42.8,181.997,4.3e-2,-18.56
2024-11-01 23:29:54,71.02,46.67,24.48,24.48,181.1,42.6,1.0,14.618876,42.802,182.053,4.3e-2,-18.56
2024-11-01 23:30:00,70.97,46.78,24.48,24.48,181.1,42.6,1.0,14.625,42.792,182.084,4.3e-2,-18.67
2024-11-01 23:30:06,70.98,46.9,24.48,24.48,181.6,42.6,1.0,14.632141,42.781,182.125,4.3e-2,-18.67
2024-11-01 23:30:12,70.97,46.87,24.48,24.48,180.9,42.6,1.0,14.630516,42.798,182.175,4.3e-2,-18.74
